-0.175017054,-0.395980818,0.428570882,0.682801786,-0.229342437,0.291664302,0.100630737,0.650548152,-0.736745925,-0.154486244
0.464165857,0.224895617,0.382985,0.645423634,-0.214911217,0.293821033,-0.206894907,0.657256331,-0.714250563,0.122697778
-0.302644264,0.275799316,0.443443553,0.691671786,-0.176058258,0.192891974,-0.041312739,0.450965038,-0.891221587,-0.025453404
0.126329864,0.521312065,0.403089481,0.631407795,-0.2003575,0.212485546,0.230581999,-0.502006602,0.829096445,-0.086141741
0.100318762,0.511138866,0.49988591,0.605310468,-0.164145489,0.005711771,0.1405508,0.378657695,-0.818362628,0.408835458
0.127331021,0.18392773,0.4232112,0.600303952,-0.201237971,0.08337851,0.17000709,0.502517407,-0.750133007,0.394809215
0.410891126,0.091984084,0.494481737,0.531172757,-0.174270855,0.04792454,-0.426145876,-0.12150214,0.353054257,-0.824008261
-0.414399192,-0.280144285,0.420986079,0.614813663,-0.245199265,0.262421687,-0.64155278,-0.385454581,0.193429541,-0.634365674
-0.079813262,-0.267726206,0.481585937,0.749601309,-0.151634731,0.254507583,-0.293472775,-0.641715815,0.65340165,-0.274118272
-0.368941077,-0.560327654,0.437172302,0.699034664,-0.177079316,0.641670167,-0.506709778,-0.624733633,0.437986344,-0.401398869
-0.339239916,-0.441192721,0.458912257,0.62917349,-0.212756599,0.335599889,-0.475751232,-0.617814021,0.521516164,-0.346392106
-0.528764323,0.230926772,0.484766665,0.621952603,-0.083650038,0.535245216,-0.754446023,-0.198726292,0.246930232,-0.574756053
0.191019862,-0.473536223,0.473733591,0.603801044,-0.163683539,0.439069306,0.420064548,0.287785139,-0.132793632,0.850347776
0.122874546,0.061883974,0.394214688,0.668161928,-0.114527627,0.548088894,-0.555721596,-0.098251116,0.225197967,-0.794233027
0.21755377,0.181373635,0.358497583,0.589826451,-0.229957542,0.242847203,-0.550210006,-0.034274448,0.26285551,-0.791834069
0.115218273,0.219971595,0.386025542,0.628660004,-0.145751167,0.435361587,-0.438777761,-0.275485282,0.545873979,-0.65848579
-0.162000246,0.696051346,0.426275893,0.628678829,-0.145746419,0.435283151,-0.45900576,-0.175215161,0.713360766,-0.499729704
-0.087013333,0.011824031,0.398319705,0.628679762,-0.14572696,0.435307369,-0.438027786,-0.440160237,0.582544696,-0.524435222
-0.320201542,0.210144049,0.372293898,0.738996794,-0.172184631,0.467949986,-0.39886639,-0.409858972,0.745437796,-0.342408702
0.155518276,0.199486382,0.34422532,0.783691697,-0.153818748,0.55546692,-0.225782307,-0.453116821,0.715051817,-0.48208754
-0.34306086,0.23368153,0.369066046,0.783694873,-0.153774644,0.555461633,-0.440723124,-0.384500563,0.720773425,-0.37203241
-0.490344024,-0.102660495,0.422740637,0.676485207,-0.162393464,0.51238321,-0.556411128,-0.477683871,0.563607916,-0.380224793
-0.384666743,0.080374645,0.375885485,0.624786323,-0.134686029,0.657870122,-0.579438558,-0.378774373,0.540820394,-0.477801458
-0.684492811,-0.056009437,0.382967383,0.560344288,-0.21385622,0.560169588,-0.631631581,-0.434837659,0.529776609,-0.362345831
0.173473921,0.024973845,0.372010459,0.570283261,-0.161772427,0.474497752,-0.368940079,-0.396658847,0.540949763,-0.643364851
-0.079317504,0.282307385,0.360651633,0.570550533,-0.161259045,0.47508494,-0.477368152,-0.293720117,0.60244409,-0.568251053
0.218548667,-0.025607633,0.334126782,0.522196131,-0.17895765,0.58448022,-0.347457703,-0.413639965,0.527437836,-0.655731998
-0.188875876,0.189565615,0.32318896,0.522161277,-0.178992908,0.584503856,-0.357900429,-0.426930363,0.736952996,-0.382802859
0.157103589,0.240174621,0.365890226,0.58409989,-0.138929806,0.539757752,-0.218476844,-0.437282512,0.726783611,-0.482532336
-0.299350919,0.201226965,0.359358084,0.666998291,-0.159289746,0.55770022,-0.392193681,-0.413124367,0.744037408,-0.349171462
0.104217362,-0.331186167,0.394514673,0.673221003,-0.19208405,0.47501709,0.241344452,0.67714767,-0.612376022,0.328967317
-0.421052588,0.19034097,0.366316999,0.6732013,-0.192078084,0.474827724,0.339308649,0.426740048,-0.807171106,0.226356749
0.032223709,0.715181989,0.511538187,0.642118906,-0.100586344,0.321171002,0.065742043,0.332797321,-0.87312842,0.350100969
0.004796763,0.167855222,0.461320536,0.642095758,-0.100588048,0.321176752,0.138509112,0.521151006,-0.79577184,0.275615736
-0.341185398,0.490897057,0.507696028,0.642078581,-0.100598604,0.3211501,-0.066924929,0.384518647,-0.920222007,0.029290306
-0.209648069,0.282808612,0.475356236,0.642087224,-0.100587757,0.321155333,0.378963385,0.379240936,-0.742873261,0.400877018
0.109526063,0.535528423,0.436486133,0.585917003,-0.168456385,0.223821829,0.222157633,0.320166105,-0.784804338,0.481893974
-0.231960098,0.519663211,0.44866261,0.585947788,-0.168339949,0.22376919,0.388027093,0.282916108,-0.771733379,0.416918508
0.076078717,0.172681775,0.443434495,0.511451787,-0.151688543,0.197200389,0.291686875,0.438860116,-0.695100973,0.489034971
-0.121014543,0.389398278,0.40126855,0.547008875,-0.214776787,0.143816582,0.357531045,0.336937451,-0.749818248,0.443189915
0.389135756,0.34498202,0.4066553,0.530222342,-0.235066559,0.104110994,0.161467644,0.390694141,-0.705169556,0.569229467
0.19113197,0.570005714,0.4003027,0.470035836,-0.23192637,0.127908479,0.24433938,0.281638909,-0.75531374,0.538960987
0.415162565,0.323719467,0.495280367,0.61820101,-0.150570114,0.12696524,0.151705238,0.402758358,-0.698505388,0.57171798
0.209406202,0.560099723,0.526857538,0.602335311,-0.115071652,0.142744372,0.238810997,0.289142912,-0.752776858,0.5410108
0.46412597,0.449581114,0.465093913,0.544351592,-0.168052068,0.221953314,0.133125806,0.351715061,-0.718423974,0.585184611
-0.018375338,-0.026672296,0.435149205,0.544340221,-0.16810671,0.221945282,0.343064964,0.511432218,-0.645092805,0.452325977
-0.231171005,0.185918147,0.412449608,0.577006714,-0.211933559,0.139843675,0.405478942,0.411842129,-0.712781332,0.397386035
-0.44314867,-0.007048547,0.428076261,0.616766395,-0.221026791,0.207674568,0.49948083,0.462542921,-0.650384408,0.337006035
-0.436944757,-0.511479964,0.515677224,0.631559899,-0.203780947,0.297628254,0.526730905,0.607899436,-0.461090637,0.374710894
-0.234498935,-0.242552476,0.466201977,0.614686171,-0.16161692,0.313774323,0.343893901,0.608139703,-0.675767523,0.235034765
-0.462416771,-0.031334921,0.437354433,0.682508862,-0.203833356,0.261779829,0.375432726,0.499477959,-0.759591159,0.180536167
0.00993153,0.436967464,0.354147216,0.728207852,-0.21082228,0.314369777,0.114774161,0.416317369,-0.839435913,0.32993043
